address,eth_volume,stablecoins_volume,num_of_txs

0xa29d6b09cc7fd31d37f3d27e150ef5f69f4e9b95,12.223106416904281,195.0,149

0xf69033e143bd9d105091be5c142b2c6737d612a6,0.14986975197192498,14.0,27

0xf85b5684696023f43b4d2bc406c76aceee6b46e9,2.2566158430168355,66438.0,236

0x39cc43b3068a208ae87042f927fb53b85586c654,25.35535181046059,8872.0,378

0x7c0cced07503bbd218563ad5fc311a91d0d91614,11.483900012757353,9619.0,245

0x716aa2ead00881360f7ea6876b91ee629fff5ba8,1.8333696090013785,3343.0,174

0xfa2666d92445a5d4de12d746e902a2cea74d331f,0.5733365460430729,90.0,85

0xf2a7346f96286e6af1bc59b860b55c631e856494,11.401319205883517,876.0,280

0xd8799e1a081b05b100fa18e25e4f1a7cdfcf4123,6.018225195037532,4005.0,803

0x5717856a431fcab27198b18adcb0215e44f85583,4.708197810380734,28.0,42

0xde2f9a5abcb436391585bc3e91a5c33d7ad1157d,0.12142615556860313,87.0,61

0x43789588d9b316e43d5910d98c896d41ea123d6c,2.001892505092501,100.0,41

0x89bff33210d7dbe5a309c4d83c54973c8932cf07,0.5102308731629135,5.0,34

0x0f13d70a9c7d4661b57195af9f443908aec9dac2,0.6140525926266939,21.0,155

0x6c894239eda62ffe61620f5d40847cfb3db7bc32,37.81368953544042,28449.0,257

0x436902d3e7b45a1d90791049d369283b49a032aa,56.770910057449356,528.0,301

0xcfcffe706f54910dd3c98f9a7297b76bf663295d,14.800404530791122,78741.0,559

0x53c30b604fd7333ff720569db82f4e3b52d1695c,12.567786280426409,4007.0,134

0x18b952659edf001bd70deea5a57164bd4ee588aa,65.38542713088982,734651.0,785

0x86daab6be2cb675eb7496bd12a0253313430167f,6.945064793406985,8283.0,197

0x23cb767bb485ad1d062082f8316dae5c7a11d68b,0.08534877860972832,94.0,42

0x05d1eacfa662a264bde2f4f8f2c7242e52ce5c36,0.2046829634878164,250.0,92

0xcfaa1a3912ea3b5c2759349a25f75aab5509ab92,0.1240732664242965,0.0,5

0x536d6b2f6d9c2ec93522f65451453a63af4f0a78,0.03086976311906387,0.0,9

0xa181e487e846f85a6082f76ac400cd3aff7371f5,0.01584,0.0,7

0x579b2ec3219a54edc1f9b59a07c412a0fb6ba5fe,18.886663171791188,46803.0,241

0x69189f60102717c4f9b0825a92a8b850be5183ec,0.41813294035255755,0.0,50

0x0c5d0e17709c76540e9141ee3cb8f3f5d80468cb,55.622678784462906,358414.0,409

0xa007b5d85f67a4d882927ef2ca992735a21d5028,21.828488783172304,17704.0,517

0x52cb973dbfddabce4f4904f89b2f081c44df81b0,294.58294769319696,1642781.0,2050

0x373af2e166d59200c9de5ce6176c6608edb97dc3,0.14024912,0,18

0x6c3f373baec5d2d0fb3c82c4f3db5e48873ae363,0.43604607,89.0,91

0x751a398c5d2a19fa4c8428014dc3a35e415061df,18.227464090160154,0.0,155

0x7138bd1318e1c6aba40b6bf157303d1379df492f,0.11536594453732227,0.0,64

0xab7dafe7411c5fbd9b230983afa975e587654b59,1.1488370655241849,2400.0,90

0x17f3119f6afa66c5c677d0b5d3e85c4a08836fe7,8.553951259168853,7961.0,206

0x0cf465664c74736e9290be182690cbf515e86e5a,0.4008563034068334,16.0,65

0xca66b197d337f15f4b949e3201ee833c73665217,18.64733504857699,42693.0,439

0x9f30d3856fe3e90658e05e7942f2fefbbc684317,0.15902382327627781,40.0,19

0x5b5183172723b4afb60440cc9d6908343e9cf2b9,6.900321464947072,12509.0,239

0x39383abb3703fd2760ce4cc9dd91bd410b06e8e1,2.5305024008957355,223.0,62

0x5594762396336c48423eb3f6165c0fbc991e79a5,602.5446820625652,175423.0,1599

0xe7c318bccbd3842af450df5bdb4aa28479662c0a,0.34318403143692766,234.0,27

0x5b6a4084d53dbf719f3fb31dac844e6a1b1169dd,3.7921727996600603,5290.0,77

0xef458cd8bc721b821466b0271f433880fb54db03,0.7648430625296188,41538.0,102

0xeebcb6ba915d7825cd32de05aae026a93bbab10a,0.71054863,0.0,33

0xd52c7632aa8ba2070ecfbc43d1b7bb4af38332f9,0.5597425989070477,0.0,12

0x0e0039d45a59f88fd088b830c676b058c3408ff7,0.9774365411921994,0.0,63

0xE6943A33A364B1AA7997f636574b127a67E7C110,3.6670045489825824,33.0,170

0x66edf605398f2ff73d133979152db3c9f066d4e7,3.488940139088986,144.0,115

0x37b5fd0db7b68a5e2d3ba23e4140bf93eeef39fc,3.197254603473417,216.0,230

0x0a472767d714cf5893ff5f65c4b16fe4f0610939,26.69883638892057,13712.0,351

0x2f2f665974261c4129b1dc6c359bd259cd66f78a,178.0929828925457,152110.0,417

0x9d2c8a9b195969a57378685079a3e6c9cc55adf7,0.20126026024877725,0.0,5

0xf26ee4b5689b9bb31a6cb5356029db553b401d30,74.52039745325068,79376.0,787

0x2bc3acca82b71817ea46645f48ff391c16b2f085,1.0809469999999999,0.0,29

0xff36b9cb75c9178841d8b75baf9776bfa59fbe9d,36.085699697013325,15862.0,1370

0x9be8e4e9d4a68bbdaa8decae9f728ed50599be7c,63.22761586612391,55574.0,770

0xc1ad764e58276c5e95b5b3fbfb85038ed33c8033,0.8689976765611871,48.0,50

0xbdaae07fade0302fb14e685080ddafd6bfdfc5d7,1.6640896458189303,14544.0,129

0x65e860f82b9ec3a5f116db567a6a4becabf53d05,1.9458791415307688,2242.0,142

0x55a022950aaf7418efe6d880703f8cc30f213091,58.2283855801465,37140.0,181

0xb29f12b513696e32e6a473b033ce399d4d522279,0.22902678625139122,15.0,9

0x766406d732f1d57907bbed82aefc9195a5b13572,1.6386356012294514,0.0,48

0xc9a180439c8023c03c22cea5059c3c6fd7ce973d,2.844322800997924,2400.0,134

0xea16d379883c83d4b2a5597431b15507145a124e,0.5062875440870174,284.0,112

0xff7c92695aff92441c0d4582d0b57e9357a35116,0.3504700756132221,0.0,5

0xbeb101d4f71b17de3d07b1de68293ad0b50ed61b,2.4327860725734385,128.0,37

0x1a26b74bef43607a71fa807281fc3efb165854b6,1.5003446884498353,4406.0,30

0x984a69a51f06044e6b79294c652fae499b333f49,14.667507565808545,9754.0,233

0xf81db0f2bc59a0895314f43e58d68466a70133b2,0.7416720680911618,3315.0,25

0x1f8f616f09671b68446de1f6efcbd991df6c62c3,0.4921543766077561,5.0,55

0x395130c6144105d979277819173c65a282133020,2.1785759331687915,0.0,65

0xd80e0ec162dec3a31fabdcf9ac59373f2fe69e44,0.08978702671950771,86.0,18

0x40d8181bdcc9f5fa0df5f581501111f9c6f402c8,0.7824588945549493,318.0,65

0x1d7d2c38e5515e7b3519771d31850efe0e081087,0.798501440667331,0,37

0x52023ec4e45d68a3231965c86aa65cdcd16427d6,0.6141854677323103,0.0,8

0x1b5d72641601240c719005746cade6e12ead55d7,0.24982038374091234,0.0,63

0x1ce00a403a60b3d1414637e33d0211ec172111db,5.463463027134495,4004.0,159

0x56ea5d2d923a44e5d7f974fda9cab06a6ae40ec4,316.975092967693,4042.0,521

0xf04dd74dfed2a2607928f8a330f07b4429528680,0.8976358880454867,0,19

0xa3deb012dca06b12a7e9ae06738fccb4d39a6324,90.73256318235036,138026.0,785

0xdf2c7c4b31f00a1126653d1caf50835870a0b5ae,0.0673615,0,6

0x8df103f007fd1f1528e3270e29b2db951d4081df,0.7897727735063709,60.0,53

0x0fc484b63a00cdb8d1b5484e5581115b5b2f9179,0.5735099342078441,60.0,43

0x1f7e6b16726e38a4fdaa4e95a8cbff26ee563c71,1.7783819024073997,3000.0,73

0x915628728ef96a9af839ef35c46813334c7967fb,15.198817392879317,7718.0,203

0x87471b49c6c62a9456b1f87e968e5d6310224327,0.2722674150689691,0,9

0x3ef15bcedc4886379fbbf27e5f4cd40228cf52ca,21.426294912820637,10265.0,307

0x4d25699f00ba6e5f6578c27ad508fa8c45399dc4,0.23700238868432963,0,10

0x49ca515fbd48d825cc0023ebbf9615d7f74fca8f,22.728592825293426,30248.0,418

0xf5038e7278ac7e6174ef5f5091366a457f9671c0,0.26252973406992985,0,9

0x0e1adcbe69be4bb787ce6557ac7be42f0b13a1f2,0.4870960312088587,0,9

0x4e20c7a7e218730e7c081c44d1e1c8ff7dce232b,0.18924459530207505,0,9

0x10b9f7a1435f2486324dcf6a930cfc64332a43bc,2.7530147516930468,5474.0,265

0xeda818ef7f5944680b4bca06578563d2c7def261,351.3765808789079,127433.0,235

0xa27fa3544fb3b4cf70882ac286052954e2ea1305,0.21724238606899743,0,11

0x442ad41d5e3bd31a5fa38f95ac626bad5461bde8,0.7197590965138297,84.0,105

0x882f4ed55322fc884f0973da8cb6373f1df84ea5,0.31267143949157905,171.0,59

0x32c5d917b60ace48ba68da455904eb24c4462b61,4.662737287858369,4130.0,101

0x7394dd6e970ecce75b1c36631c170d66aa172fc6,14.979039118270748,51866.0,405

0xd6a7f1b4b56642b7214fa3578565aef93dd0d5b9,286.5702081670844,145207.0,792

0x28953935fd929e272b43f6bc23988392a080c49e,0.061535000000009,0,4

0xc0d6c2a1a401cc547a987ebf07487bfc1bba6a97,4.066350638764701,0.0,54

0x0031fd5d3240311cde632f54128e3654e35b5dc0,0.8030478865435067,0.0,7

0x6ee98c9e9ee86a6fad9fbb0b79b27548e235830f,1.3469956484824699,0.0,53

0x5e661c3f0bc88b15236afc4e06d5144aa4e8349a,1.6872725464362506,84.0,32

0x80afff5b35355546c53cbfc50b9b6823d114d2c9,1.2544971455941152,781.0,88

0x91857e7b0d44cc965156d915a275d3bc3db9539b,2.3287059413475455,394.0,72

0x00a63087446564108e0df27f5c26bbfa886b98cd,2.1491146179704934,0.0,37

0x0e845133d6fbf18f1a6fc68fdd4d44255bbeff25,0.24616982648475433,39.0,33

0xd7ba92cc9875ac659552a20d4c0152ad17e9701f,1.8211951726398496,0,22

0x5ada15ba1204f1013d9b84ee95f99b774419ccf9,1.9130918404272874,0,27

0x0f7ff6378fa5ef9070471faf4722211246803406,1.9434721955804664,0,23

0x150dbc2098ac3a05ec3495dca0457cd584a8e265,5.354629702825267,754.0,41

0xb1c6a0ff4381a52ed1d4bf2867c8f52d09dc1e03,11.049935030752504,850.0,115

0xbc1309d28deff8fe78b37d37118f866fbb3f3944,2.318706590266358,816.0,38

0x31301157837a1b5bce9e5a2f5a53a6ca7892e01e,5.269907810035582,783.0,91

0xe2296f7158d499409ef3015ad055d72832d26213,3.710234383389022,869.0,38

0xc5f2ddafa1bae57a217365467c5a44309c33337a,5.825370349248707,7456.0,39

0x7edeb64c68ba1259127ba1c35792a7a90fb56415,3.7555770695536204,1006.0,40

0xae54c79d17e8c6defe2accc9cb22683ea96ee2cf,5.925620638989752,1008.0,53

0xe11b594a54571a408194e7056ffd35b0fd90c1b9,0.45853432022845925,8532.0,49

0xaa51734bb35ca823ae5c8606726c62953c8933a2,76.88633150161792,28321.0,358

0xd1a7d64061c5b75efce8a2f3a37d68fc02e4e7cd,35.4381563978353,21243.0,158

0xa562fd4583c00835f15bf77cc1257e255b1686ec,3.4366418093437336,8212.0,58

0x489ef5fc27e7bbfa4cfa1c8d5ec197da3d1bae54,2.729227466,23.0,46

0xb178b9eed06642f0ae3cba49d1f33eaa03cd10fa,0.1064888472050623,0,7

0x5680b87d317d3c28528ed2ea051b724848505921,4.144641167024332,4375.0,123

0xa3edb1d56de70c470882e590c7d14cbdab4bb174,9.423359452390232,27185.0,80

0xea04cfbe74e4982e7d27f3620296256f2dd94ae4,0.21090000000000003,0,5

0xfe330cda968026db1a0793243f43486955b82c42,16.69503018589252,22896.0,112

0xc52cafc7f2bc2ea38e5a10f7f096c0dd61e7f6c7,10.229612845824516,5761.0,202

0x6f93078416bae97f3b799c60fc2897db35d17183,3.3666982682114517,30.0,38

0x09643e0435e76b68a8856b4c498244f716ba3468,1.820143777559182,5954.0,99

0x34151379956ed14dbe94ee1e03b34959f268ab36,0.2434,0,5

0xa42cc8097460445151b0019afb13efcf5e5a6294,7.529524553499558,2325.0,148

0x3dbe2b199e14e7450eea130b5f6b468c8c7dfd8b,44.82869625945082,20946.0,827

0x3185110662cece9585c5399016bf4aee7ae33fcd,0.49425139239637167,380.0,47

0x5e3d7a90df956b4c78ada81fd04e2686f52fef67,3.1539897176163008,623.0,201

0x72971dfc562f32453d576f947cd83a128d7d19ac,0.23949,0,4

0x96c5d7fa904ddb0fa6a8e3864bfae6026c190775,15.598612991747691,350.0,164

0x50d47fdc628a3d4b832eb57a41ff57f44162ada9,191.25988000936263,57.0,239

0x65dab230bce3a8f4efa4d855f3421e176c9c653b,4.557305717944197,1202.0,76

0x8fc35627c456af4f4b7daa5f4299c947cb71ac02,0.26201,0,5

0x9d364fed7b0ebb01474cc659d23b3e77f1caee58,0.646884600000009,0,6

0xe1f2c50c40b4a67087b41fee9803b7bc1cb6d5c4,0.45757000000000003,2050.0,14

0xa89247b5e264fa73b9cdc3f624c0494b64534c59,112.54006085742557,65795.0,925

0x3a32afff419bc3a41c68ddf793917cedc6ff9ad4,11.370470607458374,76566.0,246

0x1d4f7836ba00141ffac967344f51763786785d17,2.765852628289802,74.0,108

0xb35b8b2e38bf6e404d8264dfe5f0e4ec9b40772d,1.6218069535161548,934.0,91

0xd5edfcf0f768e5402a4bb73a5b4bc27419cf9a32,0.7441173366845643,75.0,113

0x77ae93f4bf9010beb40f4a1ed2faeb3a215384b9,2.663250478965226,10.0,92

0xa218f9e0ff11935e50244c3237c10117d3f5232d,7.480046842304452,1330.0,216

0x19fdf221e8d3b28dc2af2746a9f140f000233878,0.3580965300192263,388.0,51

0xae44e2e5ecf04124c928b55c7a6689cec9e7d546,108.21688297433701,12999.0,471

0x070213e2afd44154873f2a481caa65095e31b78a,8.672334211972807,37306.0,49

0xd8aaa186db7214926cdd4c8ab5ef1d919913402f,5.174721369085181,0.0,128

0xe72e9fb386c922125d33ce1bb62e3019bc060e3d,4.251916789040732,53.0,15

0x7dc2d6eb6478e0c35ca49a8d5f2cf0492d2468f5,20.153143189003895,7051.0,521

0x14ed8e78137752734da73d820c0fd8b16861e186,0.6668493570800255,0.0,65

0x6f97f4653469f7a4b4d136af158599e08a9f8f09,13.116728882984594,363.0,60

0x0db0f4506f5de744052d90f04e3fca3d1dd3600d,445.4481993547197,2300751.0,1871

0x31a020fa4d94a62b024a0f719be2579d7b1ca3dc,0.23451639286815976,771.0,69

0xb5413e7a5027e7632746ed598dcabf5fd1e4de6f,4.389169667416101,28.0,19

0x6344c2e05e9eb04c4be990d7892df3de180781a0,0.34441915,0,19

0xf698e7ceb84d072ebc02b355a393a67516003cea,1.2298602853907272,2513.0,114

0x5a6edd2199981553149b7c04f2c75d81da676869,0.218223,0,13

0x9834e0429ffb7cfc28f513897d510567dd644faf,0.22433,0,13

0x55543e721a5278ec9940c0e4966759bd63f6f571,0.01673747091263672,0,7

0xf3eab2365c8689d7d429e9cf03c78b29f07907b1,322.06259826771407,1494571.0,1521

0xec800b12b4c2f4a88b59012c856bf9b727dbfecc,4.060717718875967,1773.0,301

0xbeb34519791b50a44dd4a485dcff092ccff7ccd1,0.9794647657609897,238.0,78

0xc39b9eb5868e676e756f9f4e36ce020f9834df3d,0.201091,0,13

0xe3bc6d2aecb695d1a8e72a0c79b9a933d15339aa,0.25937099999999996,0,16

0xa429d6711e4d85eb8424944e06335131370debee,1.0676278212661232,0.0,30

0xbe1299e1637ae06b1964d25fd6a7932974d19138,16.588967626799,28565.0,264

0xf013bc61cf2e52f316d74ed4aef922bd633726c7,0.049732283425226904,34.0,42

0xd214a8f1c80f539cf43a24c26d0f8c58d9b3f268,6.428882976549454,0.0,66

0x0c9f37f77bea2c6e6f15c1a8c4d7316a3ee7408b,1.9797358568534857,492.0,108

0x2ed79180b06e281223917d2d930500e8f8df8403,0.21044800000000002,0,21

0x26828edb972539831a9c03bd21b5a09d350d3e2e,0.1088,2586.0,24

0xcfbf908a46fd7822a32f64526c0243523dc3a52c,0.22140500000000002,0,17

0x73064f6c1c5dad8d917782aec16ab564feb3c011,57.66115112721205,24263.0,867

0x85cc8d4be4c18e5ada0e584f2c844446d0ff065d,7.731199439120983,1177.0,186

0xcb0ce7fd46bce2ab4d561642e601ff14a9220422,0.2028993858698096,1402.0,115

0x7156b019a583dc09eac4088d0cc9d85ffd477def,0.9156702742048348,258.0,45

0x044d3c0e41dcd637b3fe58d9c9518c2102093a79,0.299812,0,16

0x0611bf5a24c05264a940da19e98235c3b873ebaa,61.432144308440044,24789.0,500

0xd00b908e70527397192ebd8725682f7311976468,0.400211,0,21

0x8c01e74357c196c63dbfdeb28d0c1a17a7345159,0.23318,0,13

0xf86c6ec810374bac2cbb174744977a3a4c3111e3,0.014,10.0,7

0x90470d99c9d5b04f27ca61c621bafefa0d3e62a1,40.47104636179526,30272.0,226

0xf8d55870707d8e16210cee9fc21061d9444b03ef,0.035753560000000004,0,2

0x778b5c5734a3ec363fbe9f220698fd4866dec40d,0.4522620151423124,2.0,37

0x9f7ac23c36365904295d85553eb18f54a7ba054e,0.6906184352185619,2.0,50

0xbffc1228a8e0590bac83f1ba0b4af8b08b476f4f,0.1878766421770756,2.0,19

0xb4beef99c76f1f2934438bdfac0770f789059b71,0.14648740388283094,2.0,16

0x188721602ed8b4d99a9497c1cec4b62676b445e9,0.1351932854952959,2.0,42

0xe45301f64724513ca8cc2b182dd9a7d8d469227b,3.3386718589724196,2.0,35

0x8e90e0abc6fa3176c010662327f8a47cd1fe3e29,2.6248474467475935,1307.0,71

0x9c3d77007d4b45c6bc73806ef283c3e5939422d3,0.08339650069954142,2.0,24

0x01eb09644fa7893b5c6cd50f01f9a7feee00f503,0.12076208999042554,2.0,22

0x0b96940d7409fa9b5e5d86f03c4847ef5b97746b,11.722590600794849,199802.0,540

0xfa3a9cf5e42d8abfb23151b4d53372a5aaef5e35,3.78475915935981,7112.0,93

0xd6f1344144397b3fb882dc6c472e69a1188c2873,12.015658500373261,15908.0,33

0xf84750ae307d6692daf2c9819dc8b2016f2889a3,29.405504328490366,11733.0,704

0xbe5d7b94c37258fd96b62e299b44ec61f428f50a,1.5841554413565049,1370.0,88

0xa7effc494568e0c791ba606947e44e83616682c5,3.50108923967587,4719.0,187

0xd4ca3fe39cf1761dc8aad69659fb3619b9d729d1,3.2721853378961736,2185.0,142

0xcf96b71b7989bbbed46b98d1d0cca8c086cf0421,0.027990000000009,0.0,5

0x68ddc11c1349ad316da8174a7d2725f94a67fa15,5.992035585657918,4.0,324

0x1b35fcb58f5e1e2a42ff8e66ddf5646966abf08c,69.38478160273131,220583.0,872

0x090476500ca188fd2ada370bb1b4e020f86e8eaf,276.6450383221305,1808963.0,2138

0x62ceb31e37247087b361a1824abc3471ad4ec8fa,7.2573936740228655,13059.0,68

0xf90ad3a45d6229f2696c737d02179042dcc6e77f,36.20713799091565,329.0,88

0xa25d9f3d0d4d1bcd5bdefafa1a62e0a3ed319422,3.8074011117167434,63035.0,91

0x225b748ae62a41018089b241d158e8d6a722ad1e,1.8453651600000542,0.0,40

0xdf8c014a6b68c66d5c774f3097edbc917944baa0,1.117260000000009,0,18

0x589debea1a8444df1d970644d4fdc041d04553fb,0.258,307.0,46

0xd386d41948a62fd87d53e0b5f86a4f05061be7ae,0.06397678981371072,740.0,25

0x9147872f853f0074f5b6d915e476813d58f59049,11.451796500160182,21139.0,502

0xc2c802814ced8ade2b00df86fd96329e5350972e,0.2510394,0,13

0xca384e1f5f12267b1897ae5ee134b11ecde73c0f,3.9389800696227883,4485.0,57

0xaa414ed4ef3f84af04551253f99a85f6d75a1b48,0.12228186893725432,2.0,23

0xee24716e7361b55c081ce247073039edfba9bbec,0.07517949406120708,3.0,17

0xec9be73b1f23fc14a7025b7e891d596f07acda8e,1.646665939813573,1455.0,77

0x404d45ebbb479d1c685e52d73aaa71be108c64c6,7.545263560787115,14.0,214

0xdde54c6cb684b63c84dd193cfab79f7b02300bb7,0.17453246493381205,20.0,20

0xb7222a8562a084e6a8c092da5ed639230d9e0550,0.0662138,0,5

0x00c9a5e5a7ac66f559fca57797574ea481fbc138,0.5629722281754168,87.0,56

0x66d5b45c3bda659baa794d13e9a82dfefe13b7a1,28.77178800016844,4204.0,461

0x507f4242cc2cf6fc17c05180fa804f29d1055dae,15.444412828890645,29.0,190

0x9dcce9886a215ff9e7baeda432169c9d9412c1f5,0.23809553023418076,200.0,279

0x1ad274ad7257cc42e7b7692d60e5486236dbceed,1.1321892,0,16

0x121e1573b7c6c15aa4c036d54bfd2974cf38a163,4.725211279208419,147.0,94

0xf11c19ae9390392763ed8e4c51ba4055e7c7c6f3,19.40563748150841,48678.0,368

0x1fdc38d02ceec6a7887373b47d877b8c1d508856,2.7623501251928277,1323.0,203

0x08c14cebd7dc05cf3d554821a4d2df37ba3dae2d,2.0937837233492416,2005.0,141

0x5734d110867db331fce3c5e863ddb6a4f0201ed2,26.184821508356237,12827.0,581

0x9c2ce1e7e220ab4b7ea3e8f52d93b752cb2492f3,3.10251514495806,0.0,124

0x7494acaf0a5957281bbf6d6ae4f97e3fafce8f92,0.22732103954953634,0.0,18

0xa9bbc7693b47116220b3d5d0cdf85fa2c801be3d,68.88210709134796,389.0,626

0x98b08ffac16f8f69b30f6cfdb9f4efd289c576ab,1.169018166402602,605.0,94

0x2fbabb889942cc2dfd26281ca1472b050988f77f,13.721710795149182,17492.0,532

0xd623c99c5e5c471a7fcbe18f49d610ce05abd6ce,0.11463207428633174,12.0,33

0xe1ce2d9846806095ba7f866736de0445756f512a,0.09630857073630426,0,7

0x6f518271cd6fd20db80a57fe5e21043043de2457,1.72193,95.0,12

0x51fb007343726cc4148a8adc9b755179f41d10ba,0.892978726671662,245.0,155

0x680c6ed9fc4dc9a5b27e90a21fdc5155a9f14f7e,3.6733512568728237,300.0,82

0xdf2e7a58ac62c29f8a1d15b2c51ca90b2197d169,14.32087785504457,8.0,253

0x9302498fbc3972783ea06dd9e8126b82b7e13610,0.23576557787153407,0,9

0x0e0cb27f2a4a3562afb541064a3862321037920c,1.2565979601846071,0,23

0x8a7e1146505400ce2aabbdda60a2651c1527137e,2.9222921828595148,2070.0,80

0xb379df8fd4660c45c4eca2ae5a26adabb683aab7,0.23335996331375383,57.0,46

0xa8ee947dc3415426f19d0b49d10209579b201cb8,0.31382186688212116,0,10

0x6674bae9d14c578ead66e7ba5d37b351e604cb35,22.009062474091735,37368.0,393

0xba7f10ca27f414e24910ee3c3182df4b559c4c72,6.563803941809165,345.0,142

0xc0555149b5a5d96ac016d3425b7986504190c3a0,13.781715328541317,7994.0,337

0x79fcf63bc28b68c8dc768d254d40ee19749900c3,30.428676564955715,32561.0,531

0x6f3a6d9867d6213056b55ce52b55514215deb343,126.56098874247851,226020.0,982

0x0DEB0488784F01D0bf118b536e4b7Ad48357f8C4,0.9913,0,22

0xdda42f12b8b2ccc6717c053a2b772bad24b08cbd,253.48151794850128,968781.0,6560

0xfca331852d5975e563a34b6ea0ee888b899f18c8,0.09354505021689599,18.0,18

0x9d5e9be03887028c08248c10eadb03d97e2da5ae,35.23141609848142,10282.0,237

0x2e18a5446318b267d6640342bece4ccf0955595a,0.839198104417147,21.0,45

0xE7E67DF7C2e34C56C5D5A604EE0063DD1f352571,6.91265270129133,83.0,25

0xd19f7192f25deae784cd36880ab29d7723d3ba6b,0.3462479359546513,6.0,25

0x309156fcb6d32e6a117e578553df76b326b62e28,1.89161855,10575.0,51

0xbcc3d75f034292e7c69f361d6db3021d419562e0,2.3579110074771292,0.0,42

0x95cd8142d944b067688aa7761950ded800049325,0.5054460861624388,0.0,30

0xbc32be4d2c70239b59435a5963e5024637fa193e,1.3426241212934173,413.0,203

0x9340494e3e86694fa8e387f6a12fdfc993dce58f,32.19335790868906,77278.0,285

0x6b190ca03ff9cb582fc80d0fa76069d8768b8b99,19.62680716400601,1418.0,747

0x5681086fda95f6b0c7e62ec5e67f929e3c6b7791,0.021620600000000004,11.0,9

0xc1ec2752ac81d569d0d3de8199e5921e0299e001,2.545862500171367,19.0,161

0x3b91252066a1dcabfed2cef53e0f7855f6a0d130,1.8375596413430302,0,46

0x22bfb75b9bc8f7691d7e2ad83da6848bc450c1c6,0.5018922990767233,3.0,38

0x3e6583b21d89268b0b501d1d6113f6bb6a9abc68,11.86825468302701,12001.0,171

0x21d90e6f18f3848d9e45f34bdb4dfdde3fa09d1a,212.0258472585295,76202.0,1083

0xb6af0e59e41f75552af00138a9f62acaef2b6254,48.21592443502139,36960.0,918

0xb3519518d2d6da084b9bf1928965af495cb0b4f7,1.0249586936268344,176.0,155

0x7086521faed2d8b2a62e406bbd7b4b0656822be4,35.60665495570094,27.0,171

0xd3c2ededebfabf6b29e2aeba4ce82a4bf99d1082,0.45684549157286336,293.0,75

0x62cdecb9229d6b4ecd324f9568b389aa95aa9c1d,154.41620253875726,172190.0,339

0x5b117e17e42e6b5f65cda730379cd4e39e5a1715,7.045833853842916,19836.0,485

0x7567175bccec1b516a6a9e1e2c984398754244e2,0.36908558162482447,23.0,13

0x37392bbfda720bb8d224c8d0f0fff9c182d7a43d,2.015937867992396,52.0,29

0x2522c45d1c497c5d46edadfaf9f74c9a381bf222,22.4777578015824,141066.0,696

0x5a360f90a949aa4ebd402d6533ea91395c25515d,2.006362745768171,52.0,85

0x99f34b0287fceef7987045539d11695cec3656dc,21.206752397088152,465.0,77

0x6529770a5c58ca859558670cf98171f600c48783,30.60748879532776,14166.0,349

0x30ccf7338f608f68d3d20ab878a1be5f902047df,24.618868344878088,3614.0,210

0xcce524f0a33731ee49e4bc7c33addda9862d9dce,8.051041841766802,6254.0,145

0xdcc2bd7c5515a4a041a77e55130fe5af24ab2194,12.852050761017415,0.0,42

0x596bb1dfa63f0070fd3c944c01523a808316b251,10.24043996756293,3781.0,188

0x4759911804a25b1ab570baa33587dcdb3206ef88,1.5508376993757693,720.0,72

0x34475ab5ec2795bb4f6e9cefc241be51455ad266,1.5549495502953716,121.0,68

0xab7d588b4a229a4872e189dee139a99b5aab7e43,930.9503674323018,2992027.0,1836

0x6d2c0fdbb955ba2fd621d72120e1f89dc4f695c4,0.419638419820365,0.0,59

0xf72f4487a023936e8daf50278ed08d6bc4b10373,0.3035576005800319,51.0,81

0x6228e4dcbca5cb570704c1bd3eb813f2b4f9f756,9.291342887252856,8310.0,80

0x1d209a8ac4cb4640d0d7825cc74252ec6c9c83b1,10.120484929128601,11711.0,82

0xc39521ba44f39a3107aacbf8c0b191b5ad9405af,6.506687364518166,2000.0,192

0x41595a1ad6df63996ae5b0cc3d3d1148b9dfe1ca,3.886926278812843,5146.0,227

0x49993403225e2d4907387945a272c8e790057c92,0.11623451000000001,222.0,52

0xc79d8d255512a9ffcd2df4125a8d49620881bfc5,6.341246122285947,252.0,53

0x3ca32dd3666ed1b69e86b86b420b058caa8c1aaf,2.216312236033402,753.0,128

0x92c009b65c20614181059d1b4ea088bb0c4e4646,6.194926783269934,6374.0,293

0x7ef8d86cce3e3b77979c8e34dcac201c8ae7617a,1.1265370300006299,3.0,56

0xadabf4f08d7b842cb2f4ed1e0d164dd9ceba203f,0.19118622711789773,43.0,31

0xce16b9b484ad110203b11c41682c83999fab2885,0.8272250726491283,0.0,28

0xe01c8cabad29f726fe6ea72d65c4bdeee703f841,7.925714445323184,3250.0,62

